"SongID","F0525","F1152","ORIGINAL-TEXTURE-Musical Layers (Mean)","F1166","F0133","F0136","F0507","ORIGINAL-TEXTURE-Musical Layers (Std)","F0404","ORIGINAL-EXPRESSIVE_TECHNIQUES-Tremolo Notes in Cents (Mean)","F0945","F1151","F1497","F0529","ORIGINAL-TEXTURE-State Transitions ML1 -> ML0 (Per Sec)","F0151","F1194","F0121","F0927","ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Extent (Std)","ORIGINAL-EXPRESSIVE_TECHNIQUES-Tremolo Higher Notes Coverage (C4+)","F0438","F1489","F0247","F0021","F0246","F1089","F0469","ORIGINAL-EXPRESSIVE_TECHNIQUES-Tremolo Notes in Cents (Max)","ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Rate (Kurtosis)","F0772","ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Base Freq (Kurtosis)","ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato to Non Vibrato Notes Ratio","F0909","F1071","F0466","F1077","ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Base Freq (Min)","F0010","ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Length (Kurtosis)","F0437","F0013","F0526","VOICE-TEXTURE-State Transitions ML0 -> ML1 (Per Sec)","ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Rate (Std)","F0778","ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Base Freq (Std)","F0109","F1550","ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Extent (Kurtosis)","ORIGINAL-TEXTURE-Musical Layers (Max)","F1065","ORIGINAL-TEXTURE-ML1-Monophonic Texture (Percentage)","F0946","F1475","F0113","F0753","F1053","F0407","F1059","F0110","ORIGINAL-TEXTURE-State Transitions ML2 -> ML3 (Per Sec)","F0770","F1441","ORIGINAL-EXPRESSIVE_TECHNIQUES-Glissando Direction (Up)","F0958","F0911","F0406","F0917","ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Length (Skewness)","ORIGINAL-EXPRESSIVE_TECHNIQUES-ART-Other Notes Duration (Mean)","F0155","F0891","ORIGINAL-TEXTURE-State Transitions ML1 -> ML2 (Per Sec)","F1537","ORIGINAL-EXPRESSIVE_TECHNIQUES-Glissando Extent (Std)","F0116","F1483","F1096","F0776","ORIGINAL-EXPRESSIVE_TECHNIQUES-Tremolo Notes in Cents (Min)","F1419","F1090","F1486","F1469","ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Higher Notes Coverage (C4+)","F1455","ORIGINAL-VAT-Probability of Creaky Voice (Skewness)","F0897","F0251","F1574","F0011","F0905","F0899","ORIGINAL-EXPRESSIVE_TECHNIQUES-Glissando Length (Std)","F0328","F1101","F0782","F0923","ORIGINAL-EXPRESSIVE_TECHNIQUES-Glissando Slope (Std)","Quadrant"
"MT0009601423",7.6024,17.643,1.2923,161600,0.74343,5.7075,0.085922,0.9296,0.045375,4188,0.51785,11.353,-0.64333,13.767,1.297,0.035885,3.6142,238.38,0.5437,0,0.10779,1.1877,0.19937,0.0256,4.7154,0.45966,4.1794,0.48353,5416.1,0,0.048158,0,0,0.55359,3.5298,0.062499,3.5125,0,309.07,0,4.8297,2928.3,1.5245,1.098,0,0.042263,0,0.083813,0.1673,0,4,2.9203,0.47838,0.1304,0.10382,0.064956,0.15283,2.9344,1.2129,2.846,0.56319,1.0974,0.25322,-1.1134,0,0.17967,-0.18929,5.0228,-0.2343,0,0.17995,0.65948,0.62369,2.2281,0.011604,0,-0.40411,1.8066,1.3893,0.40109,3893.8,0.11565,1.3605,1.3976,-1.2777,0,-0.60389,-1.7124,0.62106,0.38716,-0.9942,5.047,-0.34514,-0.32189,0,0.45047,5.4812,0.52475,-0.33952,0,"Q2"
"MT0009619048",4.3152,24.396,2.2962,244800,1.1664,9.4797,0.062003,1.2304,0.11547,3404.1,0.46183,24.538,1.7034,10.621,0.56875,0.10264,11.457,897.73,0.49393,0,0,1.1659,0.42554,0.038086,2.7925,0.45394,4.4792,0.54027,4296.3,0,0.062109,0,0,0.51673,3.9846,0.092669,4.0548,0,168.39,0,6.1002,2131.1,1.8717,0.87015,0,0.065851,0,0.15261,0.36303,0,6,3.6269,0.22276,0.17513,0.082738,0.023215,0.092396,3.1332,1.4479,3.3677,0.62548,1.9405,0.24994,-0.025459,0.71429,0.15571,-0.024985,3.8816,-0.038198,0,0.31637,0.44763,0.53499,1.539,0.0040998,137.42,1.2162,2.0508,1.651,0.49681,2902.1,0.24408,1.7563,3.0098,-0.072919,0,0.021142,-1.0828,0.56985,0.2739,-0.43707,4.6493,-0.12912,-0.10153,0.070848,0.69182,5.0266,0.66659,0.057573,1243.8,"Q3"
"MT0009628869",6.5846,0.67917,2.2809,254210,1.1349,5.5831,0.14062,1.4641,0.10363,4258.3,0.35248,5.7901,2.3737,11.144,0.46558,0.07447,3.6014,892.45,0.37387,14.76,0.055601,1.7206,0.18035,0.06271,1.1036,0.3718,6.3757,0.74581,5919.5,2.0683,0.080923,4.8194,0.25,0.39704,4.9265,0.0918,5.2773,3912.6,139.27,3.6312,6.8179,1101.1,2.2883,0.83178,0.77528,0.077594,728.19,0.18573,0.3218,4.5573,7,4.5517,0.19305,0.1879,0.12428,0.064439,0.16431,3.5757,1.5224,3.6287,1.0466,1.0642,0.25333,0.90738,0.75,0.20993,0.24569,3.9448,0.18101,1.4002,0.4454,0.57122,0.46726,1.1972,3.3303e-05,138.52,1.7719,0.92992,3.3789,0.43433,3618.6,0.30727,3.0299,1.5776,-0.014148,0.14573,1.0387,0.38357,0.40273,0.18829,0.6476,1.1882,0.3243,0.45742,0.058508,0.69141,8.7918,0.57926,0.2761,1009.2,"Q3"
"MT0009693151",4.8059,9.3967,2.9189,301400,0.8523,6.474,0.14219,1.3242,0.20337,3621.2,0.35671,10.068,5.1024,8.9961,0.23279,0.079666,7.0033,790.43,0.29936,10.015,0.032097,0.91073,0.30591,0.064375,1.1036,0.39311,6.5575,0.45463,5911.4,2.9599,0.04488,3.2428,0.16129,0.40603,5.1717,0.11654,6.395,6098.7,133.98,3.1136,6.3023,1331.1,1.2566,0.39925,0.80592,0.062871,179.57,0.13206,0.29519,2.7801,6,4.7266,0.13147,0.20287,0.083021,0.043112,0.14996,3.7394,0.9279,4.6226,0.35983,1.2305,0.23175,0.13248,0,0.16267,0.096992,3.1996,0.41955,1.3938,0.83708,0.48822,0.49119,0.56535,0.0027854,0,2.9074,1.1388,2.7269,0.48278,2996.2,0.23749,3.3914,2.1272,-0.31091,0.55191,-0.50778,-1.4142,0.3969,0.19511,-0.13625,2.3366,0.19012,0.33395,0,0.6928,5.7998,0.62256,0.49496,0,"Q3"
"MT0009729892",3.4607,26.103,1.5247,1636100,0.37359,2.9628,0.15375,0.80616,0.11535,5405.6,0.36928,27.391,2.1701,8.0689,0.96442,0.042258,4.0337,509.91,0.3462,15.284,0.48624,0.62985,0.21041,0.065922,2.642,0.39807,5.5746,0.3762,6619.8,2.255,0.048365,1.4159,0.088889,0.36268,4.8901,0.051462,5.1675,4576.1,134.13,2.1884,5.0244,1152.2,1.2157,2.1959,0.4832,0.049721,809.2,0.087845,0.25733,2.2079,4,4.5077,0.45386,0.20208,0.084705,0.23331,0.18295,3.994,1.0403,4.1694,-0.16835,1.5963,0.3881,-0.12552,0.25,0.1823,0.38013,3.5434,0.32918,0.91731,0.23583,0.70039,0.48184,3.2258,0.0037751,78.087,1.1995,2.1187,2.9575,0.5255,4337.9,0.15245,2.2414,1.3193,-1.0962,0.76923,-1.2187,-0.25217,0.45574,0.12116,-0.61702,1.4561,0.15607,0.081303,0.054184,0.76991,5.7104,0.71456,0.25637,622.01,"Q1"
"MT0009741521",7.3608,13.667,3.1645,107280,0.71811,5.4668,0.078912,1.3926,0.03709,4990.7,0.32581,16.006,1.4596,10.724,0.099768,0.042792,8.7094,358.78,0.33322,13.515,0.17353,1.1533,0.37018,0.051788,1.8059,0.40361,6.9353,0.53285,5782.1,1.9543,0.060019,1.6479,0.14706,0.39688,5.7086,0.069104,5.368,4772.4,75.186,2.4621,5.2195,507.76,1.3111,0.43253,0.53497,0.057081,421.03,0.10488,0.23178,2.4918,9,4.8639,0.10772,0.21589,0.07793,0.049658,0.13871,3.724,0.85494,4.0325,0.93016,1.3635,0.28212,0.09502,0.44444,0.20723,0.10482,2.2914,0.27769,0.8932,0.92009,0.59601,0.51589,0.56535,0.0052461,117.77,1.0987,0.75881,3.0693,0.38802,4067.4,0.14434,3.6413,2.025,-0.88835,0.53973,0.063644,-0.82756,0.43611,0.25736,-0.61232,0.81333,0.052982,0.18292,0.17388,0.74616,8.9055,0.6325,0.38535,2010,"Q4"
"MT0009769814",6.4211,8.1092,3.0846,189290,1.0917,5.4377,0.094076,1.3803,0.10616,3887.5,0.37595,10.427,2.6596,10.405,0.23279,0.072083,8.0195,970.81,0.40822,7.2582,0.017694,1.2277,0.2648,0.062045,2.1738,0.3893,5.7067,0.67292,5004.9,1.2636,0.087329,3.4136,0.17021,0.48538,4.3134,0.097168,4.6916,3253.8,116.29,4.2876,5.3323,682.3,2.0485,1.1978,1.2665,0.095979,483.91,0.15753,0.26926,2.4375,7,4.0597,0.089189,0.15204,0.094119,0.058553,0.12814,3.2954,1.6584,3.8288,1.634,1.9621,0.28325,-0.36242,0.57143,0.15846,-0.016097,2.9942,0.34327,1.4211,0.39203,0.59218,0.51451,0.93117,0.0062891,159.95,1.0471,1.3453,2.5774,0.44975,3277.9,0.25845,2.2036,2.1271,-0.22901,0.069652,0.80358,-0.50896,0.48436,0.22692,-0.88742,0.71831,-0.010035,0.10255,0.051127,0.84551,7.0549,0.55961,0.28142,1686,"Q4"
"MT0009800907",1.2521,35.536,0.94884,2192900,0.40068,2.1217,0.29062,0.85832,0.17142,6314,0.50485,34.231,0.069817,4.9105,0.93117,0.041972,2.2104,764.29,0.53196,0,0.56244,0.71758,0.08443,0.027921,3.1436,0.45228,4.4739,0.32611,7279.7,0,0.039081,0,0,0.56976,3.6412,0.067703,4.253,0,124.16,0,4.4444,1134.3,1.2762,1.3308,0,0.044684,0,0.10341,0.19428,0,4,3.5106,0.44691,0.1409,0.13876,0.2749,0.16867,2.9146,1.0035,3.2652,-0.17734,0.2993,0.37485,-1.7251,0,0.14465,-0.23131,2.7483,-0.10471,0,0.18305,0.70425,0.58634,1.4633,0.016129,0,1.1788,2.0341,1.6521,0.56086,5709.5,0.22024,1.7756,1.2486,-2.1088,0,-1.0027,-0.896,0.58014,0.34636,-1.2908,2.3441,-0.25401,-0.30781,0,0.52523,4.5414,0.71216,-0.059041,0,"Q2"
"MT0009845271",3.5284,27.226,1.8523,1443100,0.37531,2.6538,0.21642,0.98782,0.12202,5812.1,0.41327,30.12,0.47959,7.255,1.0975,0.039333,2.8583,529.36,0.39934,9.1146,0.49366,0.54498,0.12,0.037769,4.1388,0.44949,5.3685,0.18016,6695,1.7597,0.050747,1.6839,0.18421,0.43668,4.6354,0.049318,4.8434,4804.3,173.85,3.163,4.6429,1482.4,0.99068,2.2977,1.288,0.036297,363.35,0.098113,0.189,1.423,5,4.2486,0.33446,0.16732,0.086008,0.21148,0.19538,3.5006,0.90427,3.692,-0.26092,1.5776,0.35294,-0.58281,0.85714,0.17196,0.11868,3.5386,0.23342,1.3079,0.22978,0.73091,0.49728,2.2635,0.0096322,101.99,0.65359,2.0085,2.6107,0.42664,4806.2,0.15892,2.2192,1.1768,-1.4511,1,-1.2053,0.61841,0.42045,0.26,-1.121,2.7553,0.23199,0.26186,0.034576,0.91021,7.0002,0.67726,0.22532,1649.2,"Q1"
"MT0009845275",3.1758,27.748,1.8485,1507400,0.44447,2.8892,0.21919,0.96429,0.13702,5571.4,0.34512,29.012,0.55137,6.6098,0.65161,0.052085,2.9983,658.39,0.31513,17.33,0.38844,0.50627,0.12589,0.060424,3.4145,0.41079,6.1858,0.24253,7005.1,2.3972,0.066268,2.8053,0.18,0.32391,5.2847,0.057098,5.5764,4801.3,204.64,4.8673,5.1793,2706.4,1.1302,2.2977,0.61588,0.045035,292.26,0.10563,0.30953,1.9293,5,4.7366,0.33386,0.18459,0.07677,0.1669,0.20872,3.9506,1.0511,4.1293,-0.18556,2.1949,0.35781,-0.70814,0.75,0.18431,0.68406,4.2154,0.61633,1.7293,0.4577,0.61768,0.40621,2.9151,0.0012765,66.789,0.61913,1.9557,2.9707,0.42936,4970.1,0.1987,2.6487,1.1119,-1.3063,0.82323,-0.47938,1.9936,0.36227,0.19587,-0.87349,4.9723,0.42265,0.51575,0.084389,0.84014,7.044,0.71078,0.63055,1054.4,"Q1"
"MT0009845276",4.9303,25.174,2.0641,721270,0.67033,3.5868,0.15456,1.0011,0.12757,5177.9,0.32317,27.082,1.0867,9.4659,0.58302,0.06031,4.3906,786.96,0.32275,17.286,0.47602,0.86248,0.14835,0.062151,3.38,0.37854,6.4501,0.34601,5862.6,1.7498,0.075825,1.9587,0.23729,0.32836,5.156,0.070206,5.237,4983.7,185.36,2.5053,4.7416,2833.5,1.4473,1.7833,0.76467,0.059138,268.31,0.13052,0.26449,1.5518,5,4.9404,0.27653,0.18532,0.071659,0.1171,0.18056,3.9427,1.2445,4.3733,0.45186,2.1263,0.31151,-0.83227,0.61538,0.18674,0.51897,3.438,0.62064,0.83057,0.5366,0.65425,0.37796,2.1949,0.0028678,140.35,0.88418,2.4582,2.8991,0.35986,4718.6,0.21737,2.7567,1.2619,-1.2755,0.76615,-0.4401,-0.21794,0.34477,0.14985,-1.1854,6.8873,0.47327,0.55983,0.068465,0.82383,7.1662,0.60434,0.53919,1542,"Q1"
"MT0009872131",3.2434,31.848,1.5151,947860,0.3527,2.3104,0.16757,0.83441,0.10982,5714.2,0.50856,28.058,0.60736,6.5791,0.63186,0.039865,3.2929,500.12,0.53324,12.761,0.38914,0.68619,0.14498,0.028356,3.0767,0.45088,4.4899,0.27252,6420.1,2.3091,0.048604,2.2002,0.083333,0.53736,3.6588,0.064156,3.9886,4032.4,109.46,1.2121,4.7904,1180.3,1.0227,1.1978,1.4365,0.047893,338.55,0.094181,0.22156,1.4463,4,3.8129,0.41313,0.12908,0.097648,0.22933,0.17797,3.1659,0.79886,3.4252,0.39347,1.0974,0.35873,-1.0282,0,0.12369,-0.24946,2.6842,-0.094853,0.097709,0.27465,0.65637,0.57808,1.8291,0.0070533,212.96,1.3598,2.7759,1.8366,0.53425,4708.3,0.15208,1.6703,1.4173,-1.5035,0.2327,-1.6883,-0.53555,0.52835,0.32567,-1.0712,2.4268,-0.2307,-0.073048,0.20847,0.63184,4.9311,0.63772,-0.11096,867.4,"Q2"
"MT0009897495",5.7384,22.671,2.2691,342870,1.0921,6.6554,0.09303,1.157,0.11645,4690.8,0.38833,23.481,1.0447,11.338,0.43266,0.078601,5.7034,729.47,0.375,11.395,0.10337,0.94601,0.24244,0.048138,3.7481,0.43488,6.1522,0.40534,5444.9,1.4438,0.076191,4.1957,0.18182,0.45676,4.9249,0.082601,4.8708,4805.2,178.45,1.7255,4.941,1810.8,1.7837,1.6977,0.9768,0.063074,286.85,0.13986,0.2843,2.6975,6,4.3063,0.21716,0.20419,0.094854,0.040061,0.14116,3.2938,1.5932,3.5682,0.12053,2.4961,0.29506,-0.60686,0.14286,0.17903,0.021755,3.9919,0.11022,0.0081174,0.35539,0.52479,0.5471,2.1633,0.0060109,144.22,0.9005,1.5,2.5227,0.37713,3682.2,0.20179,3.0018,2.0409,-1.4821,0.86458,-0.38431,0.84429,0.52626,0.23785,-0.9236,3.6138,0.0017738,-0.022171,0.047869,0.71777,6.2824,0.53415,0.09751,1278,"Q1"
"MT0009904717",2.2142,35.825,1.5122,3408800,0.38825,2.1877,0.33012,0.97073,0.23813,5255.9,0.49082,36.423,1.0959,5.8866,0.99768,0.042365,2.9826,705.79,0.43105,18.452,0.50164,0.67379,0.10059,0.042066,4.1469,0.43708,4.6146,0.25092,5802.1,1.612,0.060756,1.3909,0.28571,0.42309,4.3408,0.055909,5.1089,5053.5,174.02,4.31,4.4475,2028.3,1.3664,1.7966,1.0873,0.040777,153.98,0.10794,0.23977,1.8505,4,3.9521,0.43147,0.1599,0.092059,0.32906,0.20527,3.7959,1.1852,4.0375,0.13554,0.99768,0.33238,-0.57861,0.16667,0.1314,0.15775,3.2664,0.078846,1.3089,0.34927,0.76397,0.43508,1.8623,0.010386,141.16,1.2796,1.5528,1.9489,0.48633,5082.8,0.24757,1.9681,0.8887,-1.0202,0.94478,-1.0965,-0.77278,0.42774,0.29176,-1.138,4.4976,-0.087439,0.14832,0.071845,0.64031,4.8519,0.75469,-0.059598,778.09,"Q1"
"MT0009908994",2.0085,29.427,0.90212,929390,0.28621,2.8566,0.15559,0.63789,0.11597,5186.1,0.56636,27.595,0.23642,6.039,0.76489,0.032979,3.3981,363.26,0.54539,0,0.46387,0.55283,0.1126,0.024334,9.1633,0.46399,3.8018,0.24115,6774.5,0,0.028872,0,0,0.55964,3.5517,0.049219,3.7725,0,95.141,0,4.4517,991.03,1.1263,1.0647,0,0.035603,0,0.078361,0.16043,0,3,3.322,0.60676,0.11305,0.14915,0.19174,0.13268,2.9437,0.9722,3.0507,-0.063222,0.099768,0.34026,-2,0,0.10871,-0.28815,2.4969,-0.23865,0,0.17937,0.70962,0.61208,1.0974,0.019397,0,-0.0082546,2.4854,1.2102,0.56661,3754.3,0.13023,1.1508,1.2439,-2.1343,0,-2.6743,-2.7455,0.5752,0.37717,-1.4171,1.9807,-0.33872,-0.2789,0,0.4493,4.6177,0.67219,-0.23849,0,"Q2"
"MT0009991160",5.3369,24.221,2.4757,393860,0.88117,5.9876,0.097766,1.1738,0.093425,4267.1,0.38053,23.707,0.89337,10.355,0.43233,0.071104,5.8964,766.8,0.38754,15.785,0.12695,1.1976,0.20262,0.068097,2.7088,0.39137,5.8896,0.43786,4991,1.7767,0.070037,1.5233,0.23529,0.45404,4.719,0.076468,4.8478,4011,170.43,6.4747,5.2206,1799,1.7635,1.4972,0.91054,0.066718,406.91,0.13245,0.26641,2.0044,7,4.2741,0.16293,0.19595,0.089205,0.052188,0.14405,3.3417,1.3668,3.7044,0.71571,1.9621,0.25898,-0.45443,0.42857,0.1737,0.066674,3.723,0.13677,1.9894,0.42713,0.5039,0.45699,1.297,0.0059322,185.03,1.0487,1.8466,2.6549,0.41961,3253.6,0.22369,2.7937,1.4347,-1.3906,0.5,-0.32084,-0.33352,0.49739,0.15488,-0.80456,3.3718,0.1989,0.026361,0.079624,0.74399,5.9244,0.60753,0.20192,2117.2,"Q4"
"MT0009996318",3.2186,13.421,1.7519,1113800,0.5178,2.6172,0.205,1.1263,0.12201,5175.6,0.36875,14.47,2.0671,7.2847,0.46558,0.055166,2.86,757.5,0.36033,22.09,0.25401,1.0212,0.14414,0.058563,0.86951,0.37282,5.9336,0.70015,6011.8,2.2538,0.072492,2.3707,0.32143,0.42187,4.8849,0.079684,5.321,4384.3,111.03,2.6716,6.6265,748.04,1.7338,0.96487,1.0051,0.056689,301.36,0.15115,0.27514,1.8548,5,4.2589,0.41525,0.17651,0.097822,0.21603,0.16434,3.5095,1.2275,3.8868,0.52972,0.96442,0.301,0.10451,0.83333,0.17316,0.17637,3.2965,0.31399,1.1598,0.57796,0.65037,0.42267,1.164,0.00021418,97.506,1.6115,1.4243,2.7208,0.45389,4572.6,0.30771,2.48,1.1055,-1.0814,0.5079,1.1427,0.099937,0.4267,0.22293,-0.13422,0.99659,0.14725,0.19043,0.054785,0.7213,7.0442,0.68066,0.20072,1493.8,"Q3"
"MT0010085729",1.5706,31.596,1.2035,1901500,0.6369,3.3067,0.59201,0.93479,0.38305,6382.3,0.42233,31.622,1.3461,7.3547,1.8623,0.093286,4.6727,1093.9,0.42727,3.0331,0.55762,0.81363,0.24632,0.045808,2.2406,0.43513,4.9598,0.4026,7621.2,1,0.073192,1,0.071429,0.5039,4.4054,0.043934,4.3038,4090.6,279.5,1,5.0024,3803.3,1.9424,1.7634,0.83269,0.074666,20.56,0.17426,0.3291,1,4,3.8648,0.43514,0.18335,0.097109,0.13762,0.13842,3.1584,1.7135,3.3781,-0.01656,0.99768,0.3294,0.36941,0.28571,0.18078,-0.15728,4.979,-0.066745,-7.1717e-15,0.25735,0.48287,0.54238,2.1949,0,132.95,1.704,3.4319,2.083,0.47702,5276.3,0.32628,2.0975,2.7175,-0.31963,0,0.095081,-1.0786,0.48329,0.25841,-0.34881,5.7606,-0.087081,0.023472,0.047262,0.55447,5.2068,0.68077,0.013543,2067.8,"Q1"
"MT0010203716",2.636,31.05,1.7569,1445900,0.67614,4.3722,0.2564,1.0629,0.21484,5854,0.40453,29.506,1.0488,6.9926,1.297,0.07677,2.8644,931.16,0.39552,12.079,0.66972,0.74091,0.17563,0.048294,2.7088,0.43435,5.7391,0.33135,6707.8,1.8969,0.05284,5.1148,0.22222,0.42787,4.5683,0.057591,4.7389,4315.3,188.38,1.1972,4.6304,2022.2,1.4631,1.8965,0.92142,0.062316,459.28,0.16145,0.18671,2.0985,5,4.1101,0.30946,0.1692,0.1035,0.084319,0.17723,3.5327,1.2457,3.6303,-0.039321,1.6295,0.33837,-0.20604,0.41667,0.17439,0.34046,3.956,0.27426,-0.09603,0.21478,0.54635,0.51828,2.2947,0.013064,144.46,0.70495,2.6442,2.8197,0.55195,5043.2,0.28518,2.4306,1.4242,-0.4558,0.10141,-0.039663,-0.50542,0.45514,0.21931,-0.70947,3.6048,0.087538,0.1791,0.05938,0.71414,5.9603,0.67581,0.26216,1211.1,"Q4"
"MT0010310896",1.2705,43.672,1.3386,3152100,0.20819,1.584,0.3457,0.6934,0.11313,6433.5,0.52041,40.544,-0.67453,4.1612,0.53209,0.022329,1.9053,412.09,0.51187,28.956,0.57944,0.41362,0.067841,0.020682,7.0564,0.46215,4.5268,0.16903,7507.9,1,0.033281,1,0.055556,0.50223,3.9194,0.038389,4.2863,5022.5,73.156,1,3.9884,553.93,0.84898,1.1645,0.83269,0.036952,203.44,0.068998,0.15175,1,4,3.5564,0.52008,0.13362,0.12578,0.39744,0.21659,3.3381,0.73097,3.5168,-0.38408,0.73163,0.44194,-2.7457,0,0.10648,-0.16266,1.8354,-0.22816,-1.009e-15,0.27245,0.8113,0.60341,2.5274,0.018326,0,-0.0098017,2.4017,1.8416,0.61693,5079.2,0.13947,1.7974,0.7885,-2.6073,0.44946,-2.3338,-1.2911,0.54496,0.37718,-1.5567,0.97605,-0.21717,-0.1629,0,0.56104,4.5018,0.74284,-0.41534,0,"Q2"
"MT0010344415",3.3203,32.266,1.5804,1071400,0.73958,4.5982,0.25777,0.93525,0.31534,4870,0.45272,33.251,1.5662,8.0407,0.96517,0.090782,5.1907,1009.3,0.49548,13.741,0.2177,0.71821,0.20364,0.048006,3.7815,0.43839,4.9216,0.46496,6017.6,1.7598,0.062135,3.436,0.22727,0.47801,3.9658,0.062361,4.4707,3877.1,199.83,2.315,4.5614,2484.6,1.9926,1.3648,1.2337,0.055532,486.37,0.16616,0.23878,3.3959,5,3.6773,0.37481,0.17811,0.093897,0.078314,0.14103,3.5167,1.8381,3.4325,0.032697,1.5975,0.27976,-0.23003,0.57143,0.17532,0.083799,4.3901,0.0094313,-0.41465,0.23845,0.42883,0.5304,2.8289,0.0015266,116.83,1.8912,2.87,2.1566,0.42259,4185.7,0.29217,2.1339,2.2699,-0.31769,0.23218,-0.076013,1.5955,0.54105,0.26172,-0.83541,4.8863,-0.14748,-0.088357,0.06929,0.55708,5.5712,0.68302,-0.0016138,1847.1,"Q1"
"MT0010375510",3.5049,19.992,1.9859,570260,0.94352,5.6464,0.13569,1.177,0.16805,4912.7,0.36915,6.5114,2.8536,8.7265,1.064,0.085886,4.7052,700.08,0.38406,19.2,0.23922,0.74757,0.25715,0.044851,3.1418,0.43295,5.9091,0.40613,6185.6,5.0465,0.066123,2.7106,0.24324,0.42977,4.8558,0.065798,4.6738,4283.8,256.54,1.3305,5.581,3147.6,1.7321,1.7852,0.86237,0.072571,160.14,0.15647,0.31794,1.8914,6,4.174,0.29249,0.2023,0.087916,0.060321,0.12867,3.5393,1.5597,3.5204,0.1973,2.231,0.23288,0.22151,0.42857,0.17766,0.12653,4.6586,0.1634,0.26972,0.22773,0.48196,0.46705,2.0594,0.0057298,116.55,1.6663,2.5753,2.6628,0.44848,3596.8,0.2297,2.9882,1.9515,-0.54585,0.079268,0.16461,-0.092781,0.48062,0.22674,-0.54385,4.4464,0.1048,0.038799,0.070774,0.73277,5.9231,0.5774,0.083519,1298.8,"Q3"
"MT0010392442",6.2571,9.4037,1.7965,240870,0.64605,4.1409,0.10492,0.93842,0.068036,5504.5,0.38437,-1.081,1.3764,9.6841,0.9375,0.041654,3.423,275.32,0.35519,21.251,0.50084,0.91721,0.21838,0.062065,2.6606,0.34211,5.9831,0.44776,7225,1.6705,0.048902,3.0137,0.125,0.41739,5.0732,0.062335,5.4674,4581.4,229.25,2.209,5.7304,3260,1.4381,1.8752,0.9535,0.044514,629.74,0.10723,0.25658,1.5211,5,4.5652,0.3553,0.22045,0.094319,0.084656,0.15422,3.7553,1.2582,3.9416,0.75625,2.3103,0.2999,-0.24303,0.57143,0.18904,0.15152,3.8478,0.08327,0.39153,0.22844,0.6155,0.50647,3.6496,0.0055344,75.75,1.2316,2.4796,3.4373,0.36893,4301.8,0.12955,3.0465,1.2696,-1.0723,0.78472,-0.16605,-0.79725,0.45656,0.14332,-0.59567,5.5009,-0.051453,0.056042,0.040896,0.8048,6.1728,0.54745,0.16196,696.96,"Q1"
"MT0010415730",0.8347,35.408,1.0457,2226900,0.13436,1.3558,0.31396,0.62617,0.049027,6101.1,0.54364,34.206,-0.68458,2.7737,0.26703,0.023837,1.1549,372.66,0.5631,0,0.56077,0.20069,0.030939,0.016064,4.5314,0.47865,4.1105,0.062646,6429.6,0,0.024649,0,0,0.61391,3.472,0.044237,3.6431,0,53.433,0,4.0726,369.64,0.53506,0.6008,0,0.028053,0,0.054175,0.2028,0,3,3.7298,0.64309,0.11751,0.15594,0.55613,0.21699,2.7236,0.49404,2.7931,-0.25695,0.16689,0.49604,-3.3936,0,0.10816,-0.35367,1.4766,-0.15992,0,0.2322,0.81845,0.62424,1.2684,0.010586,0,-0.80543,1.809,1.6333,0.63539,5646.2,0.11769,1.5391,0.64696,-3.0909,0,-1.5707,-0.79355,0.63671,0.40438,-1.6651,0.3271,-0.36939,-0.36224,0,0.42817,4.8743,0.74234,0.068732,0,"Q2"
"MT0010463505",3.5008,28.229,1.2016,667250,0.53803,4.3551,0.10636,0.7597,0.11852,4780.8,0.47032,13.681,0.71463,9.9755,0.70135,0.040382,4.7288,465.34,0.50183,0,0.20405,1.1643,0.1596,0.02773,3.7283,0.46886,4.0678,0.44057,5541.5,0,0.045348,0,0.043478,0.58127,3.6473,0.068105,3.4911,4830.7,106.73,0,4.7505,663.42,1.537,1.1688,0,0.04506,0,0.094195,0.13239,0,4,3.2001,0.54226,0.13771,0.12332,0.087518,0.13896,2.8074,0.97488,2.9425,0.11188,0.46757,0.31845,-1.2541,0,0.1375,-0.25625,2.5092,-0.26427,0,0.1846,0.58501,0.62922,1.8035,0.021465,0,0.98201,2.1513,1.5046,0.47492,3570.5,0.16332,1.2455,1.7177,-1.6381,1,-0.4984,-1.9354,0.64016,0.3105,-1.3001,0.65538,-0.4476,-0.34213,0,0.4127,4.524,0.58663,-0.11339,0,"Q2"
